order_id,order_date,region,product_category,product_subcategory,quantity,unit_price,discount,shipping_cost,customer_age_group,payment_method,revenue,profit,returned,high_profit
ORD00902,2024-03-20,North,Food & Beverage,Snacks,6,8.64,0.07,12.63,46-55,Debit Card,48.21,4.93,0,0
ORD00903,2023-12-29,East,Clothing,Shoes,7,135.16,0.16,3.94,18-25,Debit Card,794.74,192.18,1,1
ORD00904,2023-05-16,West,Food & Beverage,Prepared Meals,2,39.66,0.2,13.33,36-45,Gift Card,63.46,14.16,0,0
ORD00905,2024-08-21,West,Food & Beverage,Prepared Meals,1,40.36,0.05,5.5,56+,Cash,38.34,5.5,0,0
ORD00906,2024-04-05,West,Furniture,Cabinets,8,138.52,0.11,1.59,56+,Gift Card,986.26,204.21,0,1
ORD00907,2024-10-16,West,Furniture,Sofas,2,232.31,0.15,7.4,56+,Gift Card,394.93,20.14,0,0
ORD00908,2023-02-01,West,Office Supplies,Art Supplies,4,36.04,0.11,6.29,56+,Cash,128.3,18.95,0,0
ORD00909,2022-08-11,West,Furniture,Chairs,2,340.15,0.22,11.35,26-35,PayPal,530.63,107.02,0,1
ORD00910,2024-04-04,South,Electronics,Laptops,4,118.57,0.17,13.38,56+,PayPal,393.65,47.94,0,0
ORD00911,2022-04-30,East,Food & Beverage,Snacks,4,27.94,0.19,9.95,26-35,PayPal,90.53,23.45,0,0
ORD00912,2022-05-05,North,Electronics,Laptops,6,167.46,0.29,12.64,46-55,Gift Card,713.38,125.0,1,1
ORD00913,2022-04-11,West,Electronics,Phones,8,724.63,0.28,10.06,36-45,Debit Card,4173.87,902.0,0,1
ORD00914,2024-05-13,East,Electronics,Phones,7,631.31,0.19,9.1,46-55,PayPal,3579.53,939.15,0,1
ORD00915,2024-04-11,East,Food & Beverage,Snacks,1,35.97,0.06,8.53,26-35,PayPal,33.81,9.03,0,0
ORD00916,2024-09-26,West,Electronics,Laptops,2,277.21,0.22,14.47,56+,Cash,432.45,99.23,1,1
ORD00917,2023-12-24,South,Electronics,Laptops,3,312.64,0.02,10.87,56+,Debit Card,919.16,117.54,0,1
ORD00918,2023-04-03,North,Office Supplies,Binders,3,156.69,0.11,6.65,18-25,Debit Card,418.36,60.26,0,1
ORD00919,2023-06-28,North,Office Supplies,Storage,1,178.29,0.15,10.93,36-45,PayPal,151.55,19.57,0,0
ORD00920,2022-07-21,West,Food & Beverage,Beverages,5,16.41,0.03,10.28,56+,Credit Card,79.59,18.06,0,0
ORD00921,2022-03-21,North,Electronics,Accessories,8,195.0,0.29,6.13,56+,Gift Card,1107.6,184.6,0,1
ORD00922,2022-02-08,East,Office Supplies,Art Supplies,6,57.12,0.13,1.42,26-35,Gift Card,298.17,24.28,0,0
ORD00923,2024-02-28,South,Clothing,Accessories,8,24.73,0.2,9.53,56+,Credit Card,158.27,39.8,0,0
ORD00924,2024-06-16,East,Furniture,Cabinets,8,369.87,0.21,0.11,56+,Credit Card,2337.58,419.72,0,1
ORD00925,2023-08-12,North,Food & Beverage,Prepared Meals,8,47.8,0.28,4.67,36-45,Credit Card,275.33,28.16,0,0
ORD00926,2024-07-25,East,Food & Beverage,Prepared Meals,2,24.02,0.14,8.73,46-55,PayPal,41.31,5.75,0,0
ORD00927,2023-06-05,West,Furniture,Sofas,4,552.08,0.18,2.89,46-55,PayPal,1810.82,365.06,0,1
ORD00928,2023-06-28,North,Clothing,Shirts,7,113.78,0.25,14.52,36-45,Credit Card,597.35,162.75,0,1
ORD00929,2023-07-03,West,Furniture,Tables,9,397.99,0.27,10.99,36-45,PayPal,2614.79,463.05,1,1
ORD00930,2022-10-03,East,Food & Beverage,Snacks,7,28.68,0.03,6.2,36-45,Debit Card,194.74,46.26,0,0
ORD00931,2024-10-21,East,Electronics,Tablets,8,380.45,0.26,10.26,36-45,Credit Card,2252.26,609.49,0,1
ORD00932,2024-06-22,South,Clothing,Shoes,1,102.45,0.16,0.35,36-45,Debit Card,86.06,13.2,0,0
ORD00933,2024-02-13,East,Furniture,Tables,7,255.75,0.06,6.37,46-55,Debit Card,1682.83,246.35,1,1
ORD00934,2024-02-27,South,Furniture,Sofas,6,593.37,0.14,0.87,26-35,Debit Card,3061.79,353.85,0,1
ORD00935,2022-06-12,South,Furniture,Sofas,2,250.73,0.24,7.39,26-35,Credit Card,381.11,36.29,0,0
ORD00936,2022-09-18,North,Electronics,Tablets,9,436.39,0.23,8.43,56+,Credit Card,3024.18,569.08,0,1
ORD00937,2022-05-11,North,Clothing,Shoes,6,47.64,0.01,10.84,56+,Cash,282.98,16.45,0,0
ORD00938,2023-07-12,West,Food & Beverage,Prepared Meals,6,24.73,0.02,8.28,46-55,Debit Card,145.41,37.85,1,0
ORD00939,2023-03-21,East,Clothing,Pants,7,136.93,0.06,9.23,56+,Debit Card,901.0,136.44,0,1
ORD00940,2022-12-26,North,Food & Beverage,Canned Goods,1,47.46,0.15,10.53,46-55,Gift Card,40.34,10.61,0,0
ORD00941,2022-09-28,North,Food & Beverage,Prepared Meals,1,38.55,0.2,12.36,46-55,Debit Card,30.84,6.53,1,0
ORD00942,2024-01-09,West,Electronics,Tablets,2,615.33,0.19,8.1,36-45,Credit Card,996.83,236.65,0,1
ORD00943,2023-10-14,North,Furniture,Cabinets,5,384.87,0.0,2.92,56+,Credit Card,1924.35,332.59,1,1
ORD00944,2023-02-01,East,Office Supplies,Art Supplies,7,36.92,0.08,0.99,26-35,Gift Card,237.76,53.85,0,0
ORD00945,2023-02-06,East,Furniture,Sofas,5,104.46,0.11,0.39,46-55,Gift Card,464.85,49.02,0,0
ORD00946,2022-07-28,East,Office Supplies,Binders,1,196.76,0.25,0.54,46-55,PayPal,147.57,31.67,0,0
ORD00947,2023-08-02,South,Clothing,Shoes,7,58.84,0.28,3.1,36-45,PayPal,296.55,79.63,0,1
ORD00948,2022-04-04,East,Clothing,Pants,2,39.32,0.16,11.06,56+,Debit Card,66.06,13.66,0,0
ORD00949,2024-09-19,South,Electronics,Accessories,7,99.99,0.3,0.37,26-35,Gift Card,489.95,126.8,0,1
ORD00950,2024-05-20,West,Clothing,Pants,2,42.56,0.03,4.89,26-35,Debit Card,82.57,8.68,1,0
ORD00951,2024-06-16,West,Electronics,Laptops,7,585.92,0.19,14.56,46-55,PayPal,3322.17,630.34,0,1
ORD00952,2023-06-21,South,Food & Beverage,Prepared Meals,9,5.22,0.17,7.54,46-55,Cash,38.99,3.36,0,0
ORD00953,2022-12-12,East,Food & Beverage,Snacks,5,29.7,0.0,11.42,46-55,Credit Card,148.5,33.9,0,0
ORD00954,2022-02-24,South,Electronics,Laptops,4,766.38,0.07,4.85,36-45,PayPal,2850.93,273.56,0,1
ORD00955,2022-06-10,North,Clothing,Shoes,4,124.62,0.04,9.84,36-45,Cash,478.54,64.74,0,1
ORD00956,2023-07-23,East,Food & Beverage,Prepared Meals,1,4.85,0.26,1.17,36-45,Credit Card,3.59,0.81,1,0
ORD00957,2022-10-07,West,Electronics,Accessories,8,476.69,0.26,14.13,56+,Debit Card,2822.0,662.86,0,1
ORD00958,2023-11-23,South,Office Supplies,Art Supplies,1,96.79,0.01,2.87,36-45,Gift Card,95.82,23.73,0,0
ORD00959,2022-11-08,West,Clothing,Shirts,3,129.62,0.22,4.08,46-55,Gift Card,303.31,24.08,0,0
ORD00960,2024-08-10,East,Clothing,Pants,1,72.49,0.17,14.17,26-35,Cash,60.17,6.2,0,0
ORD00961,2023-05-06,West,Food & Beverage,Canned Goods,6,45.08,0.23,2.93,18-25,Credit Card,208.27,14.93,0,0
ORD00962,2022-03-01,South,Office Supplies,Binders,1,24.86,0.22,3.0,36-45,Cash,19.39,2.77,0,0
ORD00963,2024-01-21,East,Office Supplies,Storage,6,84.24,0.15,8.11,36-45,PayPal,429.62,109.38,0,1
ORD00964,2024-04-15,East,Food & Beverage,Canned Goods,2,35.28,0.12,2.08,46-55,Debit Card,62.09,13.44,0,0
ORD00965,2023-10-24,South,Electronics,Laptops,8,392.31,0.18,3.84,26-35,Cash,2573.55,390.59,0,1
ORD00966,2022-08-23,North,Furniture,Tables,6,540.01,0.08,6.16,46-55,Credit Card,2980.86,818.69,0,1
ORD00967,2023-12-11,North,Electronics,Tablets,2,373.21,0.06,6.57,56+,Credit Card,701.63,106.78,0,1
ORD00968,2023-08-29,North,Clothing,Shirts,7,54.88,0.04,4.44,18-25,Cash,368.79,71.2,0,1
ORD00969,2022-12-25,South,Electronics,Tablets,4,646.97,0.09,1.09,36-45,Debit Card,2354.97,666.83,0,1
ORD00970,2024-03-30,South,Office Supplies,Storage,1,131.04,0.26,0.62,26-35,Debit Card,96.97,24.99,0,0
ORD00971,2023-09-21,South,Electronics,Phones,8,705.86,0.01,3.92,36-45,Cash,5590.41,1503.49,0,1
ORD00972,2022-01-19,West,Clothing,Shoes,5,84.14,0.12,4.46,56+,PayPal,370.22,81.61,0,1
ORD00973,2024-04-06,South,Food & Beverage,Beverages,3,18.58,0.18,5.74,56+,Gift Card,45.71,5.77,0,0
ORD00974,2022-01-05,West,Food & Beverage,Canned Goods,9,20.91,0.26,11.98,56+,Gift Card,139.26,16.26,0,0
ORD00975,2022-08-24,East,Office Supplies,Storage,4,102.15,0.13,3.27,56+,Debit Card,355.48,29.37,0,0
ORD00976,2022-06-09,North,Clothing,Shoes,7,75.6,0.18,13.3,36-45,PayPal,433.94,118.13,0,1
ORD00977,2022-02-06,East,Furniture,Sofas,6,222.29,0.03,14.42,18-25,Credit Card,1293.73,325.78,0,1
ORD00978,2022-08-20,South,Office Supplies,Art Supplies,9,86.24,0.05,9.97,46-55,Gift Card,737.35,167.53,0,1
ORD00979,2024-07-07,North,Clothing,Accessories,8,141.38,0.05,1.7,36-45,Credit Card,1074.49,206.89,0,1
ORD00980,2023-05-09,West,Office Supplies,Binders,1,177.03,0.13,11.21,18-25,Gift Card,154.02,46.2,0,0
ORD00981,2022-04-29,East,Furniture,Cabinets,9,364.79,0.05,14.44,56+,PayPal,3118.95,292.85,0,1
ORD00982,2024-08-04,West,Furniture,Tables,9,193.5,0.08,2.4,46-55,PayPal,1602.18,145.82,0,1
ORD00983,2024-03-30,South,Office Supplies,Paper,4,50.3,0.26,4.92,46-55,Debit Card,148.89,11.64,0,0
ORD00984,2023-10-20,East,Office Supplies,Art Supplies,6,122.66,0.24,2.35,46-55,Debit Card,559.33,30.07,0,0
ORD00985,2023-09-01,North,Furniture,Tables,7,232.36,0.14,7.55,36-45,Credit Card,1398.81,180.42,0,1
ORD00986,2024-06-23,West,Food & Beverage,Canned Goods,9,47.12,0.26,8.46,36-45,Gift Card,313.82,47.88,0,0
ORD00987,2022-05-10,West,Furniture,Sofas,1,422.36,0.08,3.82,18-25,Debit Card,388.57,116.4,0,1
ORD00988,2022-06-03,North,Food & Beverage,Snacks,2,3.8,0.03,3.29,26-35,Credit Card,7.37,1.22,0,0
ORD00989,2024-04-06,East,Office Supplies,Binders,9,88.13,0.1,4.75,46-55,Credit Card,713.85,173.82,0,1
ORD00990,2022-01-14,South,Electronics,Laptops,4,655.65,0.15,0.82,18-25,PayPal,2229.21,409.88,1,1
ORD00991,2023-09-10,South,Office Supplies,Storage,6,99.03,0.16,14.63,36-45,PayPal,499.11,145.46,0,1
ORD00992,2024-04-18,East,Clothing,Shirts,2,82.46,0.04,14.43,36-45,Credit Card,158.32,19.39,0,0
ORD00993,2023-02-05,South,Electronics,Accessories,8,751.37,0.11,5.85,46-55,Credit Card,5349.75,409.38,0,1
ORD00994,2022-10-26,West,Furniture,Tables,4,551.41,0.05,1.82,36-45,PayPal,2095.36,149.51,1,1
ORD00995,2022-07-20,North,Electronics,Laptops,7,386.64,0.18,1.08,46-55,PayPal,2219.31,236.78,1,1
ORD00996,2024-07-28,South,Electronics,Laptops,3,64.55,0.1,9.42,46-55,Credit Card,174.28,20.7,1,0
ORD00997,2023-10-18,South,Clothing,Accessories,8,137.26,0.29,1.17,36-45,Cash,779.64,142.74,0,1
ORD00998,2023-02-11,South,Electronics,Phones,2,279.8,0.05,3.96,36-45,PayPal,531.62,83.4,0,1
ORD00999,2022-12-14,East,Furniture,Sofas,2,517.88,0.13,2.89,18-25,Debit Card,901.11,88.11,0,1
ORD01000,2022-10-02,North,Furniture,Cabinets,9,35.57,0.02,8.03,36-45,Credit Card,313.73,82.7,0,1
